issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
3,3,156,0.0,5.714285714285714,5.714285714285714,3.125,0.0,0.0
68,2,532,0.0,2.898550724637681,3.0534351145038165,11.11111111111111,0.0,0.0
144,5,212,0.0,9.75609756097561,9.523809523809524,3.3333333333333335,0.0,0.0
153,1,214,0.0,20.0,20.0,50.0,0.0,0.0
393,1,283,0.0,15.384615384615385,15.384615384615385,8.333333333333332,0.0,0.0
484,1,308,100.0,22.22222222222222,22.22222222222222,100.0,100.0,100.0
554,1,311,0.0,1.612903225806452,1.612903225806452,0.9259259259259258,0.0,0.0
626,2,317,50.0,14.285714285714285,14.285714285714285,100.0,61.31471927654584,50.0
863,1,350,0.0,0.966183574879227,0.9569377990430623,0.5050505050505051,0.0,0.0
884,7,350,0.0,9.375,10.0,3.225806451612903,0.0,0.0
946,1,359,0.0,5.555555555555556,5.405405405405405,11.11111111111111,0.0,0.0
1229,4,410,50.0,9.523809523809524,9.523809523809524,50.0,41.44299250118475,50.0
1381,2,421,0.0,1.0695187165775402,1.2698412698412698,0.5319148936170213,0.0,0.0
1653,2,458,0.0,15.384615384615385,14.814814814814813,10.0,0.0,0.0
1849,4,10,100.0,100.0,100.0,100.0,100.0,100.0
1922,1,556,0.0,13.333333333333334,12.5,8.333333333333332,0.0,0.0
2002,1,556,0.0,6.451612903225806,6.451612903225806,7.6923076923076925,0.0,0.0
2131,1,556,0.0,2.3529411764705883,2.469135802469136,1.25,0.0,0.0
2348,1,556,0.0,0.6711409395973154,0.6622516556291391,0.398406374501992,0.0,0.0
2421,3,556,0.0,9.090909090909092,9.09090909090909,5.263157894736842,0.0,0.0
2517,3,556,0.0,8.16326530612245,7.8431372549019605,14.285714285714285,0.0,0.0
2939,1,555,0.0,2.857142857142857,2.8169014084507045,5.88235294117647,0.0,0.0
2992,3,555,0.0,2.564102564102564,2.469135802469136,12.5,0.0,0.0
2996,3,555,0.0,2.8301886792452833,2.898550724637681,1.639344262295082,0.0,0.0
3367,1,553,0.0,2.898550724637681,2.898550724637681,2.380952380952381,0.0,0.0
3598,1,544,0.0,2.631578947368421,2.8169014084507045,1.4285714285714286,0.0,0.0
3751,2,541,50.0,8.16326530612245,8.0,100.0,61.31471927654584,50.0
3794,7,539,0.0,2.0080321285140563,2.6666666666666665,1.0869565217391304,0.0,0.0
3851,3,539,0.0,3.3333333333333335,3.3333333333333335,5.555555555555555,0.0,0.0
4119,1,538,0.0,12.5,10.526315789473683,7.6923076923076925,0.0,0.0
4217,2,535,0.0,3.8834951456310676,3.8834951456310676,7.6923076923076925,0.0,0.0
4299,2,535,0.0,3.571428571428571,3.448275862068965,20.0,0.0,0.0
4472,1,533,0.0,1.8348623853211006,1.7241379310344827,0.9523809523809524,0.0,0.0
4476,1,533,100.0,16.666666666666668,16.666666666666668,100.0,100.0,100.0
4520,1,532,0.0,4.545454545454545,4.545454545454545,2.3255813953488373,0.0,0.0
4908,1,512,0.0,3.773584905660378,3.7037037037037033,2.1739130434782608,0.0,0.0
4974,1,509,0.0,4.347826086956522,4.081632653061225,2.2222222222222223,0.0,0.0
5039,2,505,0.0,5.714285714285714,6.779661016949151,2.631578947368421,0.0,0.0
5041,1,505,0.0,3.389830508474576,3.3333333333333335,1.7857142857142856,0.0,0.0
5047,1,505,0.0,4.255319148936169,4.255319148936169,2.2222222222222223,0.0,0.0
5055,1,505,0.0,0.8333333333333334,0.8032128514056224,0.5208333333333333,0.0,0.0
5296,1,505,0.0,2.173913043478261,2.1276595744680855,1.1363636363636365,0.0,0.0
5946,2,486,0.0,18.18181818181818,20.0,12.5,0.0,0.0
6180,1,480,0.0,1.0362694300518136,0.9216589861751152,0.5208333333333333,0.0,0.0
6417,1,474,100.0,7.4074074074074066,6.666666666666667,100.0,100.0,100.0
6734,5,472,0.0,3.007518796992481,3.0769230769230766,0.9523809523809524,0.0,0.0
6849,1,471,0.0,5.882352941176471,5.882352941176471,25.0,0.0,0.0
7221,6,462,16.666666666666664,13.333333333333334,12.903225806451612,100.0,30.260241349881344,16.666666666666664
7532,3,460,33.33333333333333,10.526315789473683,10.526315789473683,50.0,29.608191096586523,33.33333333333333
7627,1,455,0.0,2.985074626865672,2.941176470588235,50.0,0.0,0.0
7705,2,455,50.0,1.4184397163120568,1.4134275618374559,100.0,61.31471927654584,50.0
7722,1,455,0.0,0.5181347150259068,0.5037783375314862,0.2915451895043732,0.0,0.0
7817,1,453,100.0,50.0,50.0,100.0,100.0,100.0
7993,3,448,0.0,5.405405405405405,5.263157894736842,2.941176470588235,0.0,0.0
8111,4,448,75.0,8.450704225352112,8.450704225352112,100.0,80.4809975003949,75.0
8790,1,430,0.0,6.0606060606060606,6.0606060606060606,6.666666666666667,0.0,0.0
100340,1,7,0.0,28.57142857142857,28.57142857142857,16.666666666666664,0.0,0.0
131337,3,10,100.0,100.0,100.0,100.0,100.0,100.0
