issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
222,1,238,0.0,3.125,3.125,1.8518518518518516,0.0,0.0
253,1,249,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
323,3,268,0.0,18.181818181818183,18.181818181818183,20.0,0.0,0.0
523,4,309,0.0,16.666666666666664,16.666666666666664,20.0,0.0,0.0
556,1,311,100.0,100.0,100.0,100.0,100.0,100.0
654,3,319,33.33333333333333,50.0,50.0,50.0,29.608191096586523,33.33333333333333
773,1,341,0.0,16.666666666666668,18.181818181818183,12.5,0.0,0.0
968,1,364,0.0,50.0,50.0,33.33333333333333,0.0,0.0
1623,1,457,0.0,4.081632653061225,4.347826086956522,2.2222222222222223,0.0,0.0
1631,5,457,0.0,2.680965147453083,2.617801047120419,0.3021148036253776,0.0,0.0
2009,1,556,100.0,50.0,66.66666666666666,100.0,100.0,100.0
2061,1,556,100.0,100.0,100.0,100.0,100.0,100.0
2174,2,556,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
2184,1,556,0.0,11.11111111111111,11.11111111111111,5.88235294117647,0.0,0.0
2303,3,556,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
2460,1,556,0.0,7.6923076923076925,8.333333333333332,5.0,0.0,0.0
2553,3,556,66.66666666666666,80.0,80.0,100.0,76.53606369886216,66.66666666666666
2736,1,556,0.0,0.4889975550122249,0.4761904761904762,0.24752475247524752,0.0,0.0
2809,1,556,0.0,50.0,50.0,33.33333333333333,0.0,0.0
2817,1,556,0.0,50.0,50.0,33.33333333333333,0.0,0.0
3242,2,554,100.0,80.0,80.0,100.0,100.0,100.0
3309,1,553,0.0,1.9417475728155342,2.469135802469136,1.282051282051282,0.0,0.0
3416,2,553,0.0,6.666666666666667,7.017543859649122,3.125,0.0,0.0
3436,1,553,0.0,50.0,50.0,33.33333333333333,0.0,0.0
3506,1,552,0.0,50.0,50.0,50.0,0.0,0.0
3652,3,544,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
3743,1,544,0.0,2.0618556701030926,2.1276595744680855,1.2048192771084338,0.0,0.0
3764,6,539,33.33333333333333,40.0,40.0,100.0,43.29261794091841,33.33333333333333
3860,1,539,0.0,25.0,22.22222222222222,16.666666666666664,0.0,0.0
4402,7,534,42.857142857142854,40.0,42.857142857142854,33.33333333333333,35.37338847624761,42.857142857142854
4413,1,534,0.0,9.09090909090909,9.09090909090909,5.88235294117647,0.0,0.0
4869,1,520,100.0,100.0,100.0,100.0,100.0,100.0
5062,3,505,33.33333333333333,40.0,40.0,100.0,46.92787260227564,33.33333333333333
5355,2,505,0.0,20.0,22.222222222222225,16.666666666666664,0.0,0.0
5602,2,495,0.0,13.333333333333336,15.384615384615385,9.090909090909092,0.0,0.0
5663,3,494,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
5677,1,494,0.0,16.666666666666668,15.384615384615385,11.11111111111111,0.0,0.0
5696,1,491,0.0,1.2121212121212122,1.2195121951219512,0.6451612903225806,0.0,0.0
5887,1,486,0.0,28.57142857142857,20.0,16.666666666666664,0.0,0.0
5925,1,486,100.0,66.66666666666666,100.0,100.0,100.0,100.0
6090,2,481,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
6461,2,474,0.0,22.222222222222225,22.222222222222225,20.0,0.0,0.0
6477,2,474,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
6813,1,472,0.0,1.6528925619834711,1.6666666666666667,0.9803921568627451,0.0,0.0
6900,1,471,100.0,100.0,100.0,100.0,100.0,100.0
7882,4,448,25.0,25.0,25.0,33.33333333333333,19.519002499605083,25.0
7884,3,448,0.0,12.5,12.5,8.333333333333332,0.0,0.0
7947,3,448,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
7956,2,448,0.0,11.76470588235294,12.5,10.0,0.0,0.0
8307,1,445,0.0,7.6923076923076925,7.6923076923076925,4.0,0.0,0.0
8685,2,430,0.0,18.18181818181818,22.222222222222225,16.666666666666664,0.0,0.0
8729,1,430,0.0,28.57142857142857,40.0,25.0,0.0,0.0
72610,1,24,0.0,22.22222222222222,20.0,12.5,0.0,0.0
125841,1,9,0.0,33.333333333333336,33.333333333333336,20.0,0.0,0.0
166286,1,4,100.0,100.0,100.0,100.0,100.0,100.0
