issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
10146,2,320,50.0,40.0,40.0,100.0,61.31471927654584,50.0
10230,3,325,0.0,1.7094017094017093,1.8292682926829271,0.5494505494505495,0.0,0.0
10856,1,341,0.0,1.5267175572519085,1.5151515151515151,1.1363636363636365,0.0,0.0
10920,1,344,100.0,100.0,100.0,100.0,100.0,100.0
11686,4,389,0.0,6.593406593406594,6.315789473684211,2.941176470588235,0.0,0.0
12318,1,429,0.0,1.129943502824859,1.1049723756906078,0.6211180124223602,0.0,0.0
12404,6,430,0.0,22.22222222222222,21.052631578947366,12.5,0.0,0.0
12470,2,434,0.0,40.0,33.33333333333333,33.33333333333333,0.0,0.0
12854,1,452,0.0,14.285714285714288,12.5,10.0,0.0,0.0
12944,1,454,0.0,22.22222222222222,50.0,33.33333333333333,0.0,0.0
13044,1,461,0.0,12.5,11.11111111111111,8.333333333333332,0.0,0.0
13078,6,463,16.666666666666664,25.0,25.0,50.0,19.092086617893468,16.666666666666664
13263,1,470,0.0,16.666666666666668,16.666666666666668,10.0,0.0,0.0
13365,4,484,25.0,40.0,40.0,100.0,39.038004999210166,25.0
13504,1,485,0.0,25.0,12.5,14.285714285714285,0.0,0.0
13786,1,516,0.0,1.2048192771084336,1.2121212121212122,0.78125,0.0,0.0
13817,4,515,50.0,57.14285714285715,50.0,50.0,44.14924137367808,50.0
13847,2,523,100.0,100.0,100.0,100.0,100.0,100.0
14125,5,552,20.000000000000004,33.333333333333336,33.333333333333336,100.0,33.91602052736161,20.0
14181,1,553,0.0,66.66666666666666,50.0,50.0,0.0,0.0
14189,1,553,0.0,1.0256410256410255,0.9174311926605503,0.7936507936507936,0.0,0.0
14402,4,557,25.0,28.571428571428577,33.33333333333333,33.33333333333333,19.519002499605083,25.0
14936,1,564,100.0,100.0,100.0,100.0,100.0,100.0
15214,2,576,50.0,50.0,50.0,100.0,61.31471927654584,50.0
15705,3,607,0.0,9.523809523809524,8.16326530612245,4.166666666666666,0.0,0.0
16240,1,617,0.0,50.0,50.0,50.0,0.0,0.0
16270,3,617,33.33333333333333,40.0,40.0,50.0,29.608191096586523,33.33333333333333
16338,4,617,0.0,6.666666666666667,7.2727272727272725,2.857142857142857,0.0,0.0
16511,1,620,0.0,0.33726812816188867,0.32786885245901637,0.17006802721088435,0.0,0.0
16624,2,615,0.0,1.0025062656641606,0.8888888888888887,0.3875968992248062,0.0,0.0
16647,3,611,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,23.46393630113782,33.33333333333333
16850,1,600,0.0,0.7751937984496124,0.7547169811320754,0.4098360655737705,0.0,0.0
17105,5,573,20.000000000000004,22.222222222222225,22.222222222222225,50.0,21.398626473452754,20.0
17226,2,567,0.0,40.0,9.090909090909092,33.33333333333333,0.0,0.0
17244,1,567,0.0,33.333333333333336,28.57142857142857,20.0,0.0,0.0
17292,4,549,0.0,8.695652173913043,15.384615384615383,12.5,0.0,0.0
17359,1,546,0.0,0.628930817610063,0.5698005698005697,0.33222591362126247,0.0,0.0
17548,1,545,0.0,0.0,0.36968576709796674,0.18726591760299627,0.0,0.0
17628,3,531,0.0,2.1052631578947367,2.083333333333333,0.9523809523809524,0.0,0.0
17704,1,535,0.0,9.09090909090909,6.666666666666667,5.88235294117647,0.0,0.0
17761,1,524,0.0,0.7751937984496124,0.6389776357827476,0.39370078740157477,0.0,0.0
17844,2,506,50.0,80.0,80.0,100.0,61.31471927654584,50.0
17918,2,496,0.0,33.33333333333333,28.571428571428577,25.0,0.0,0.0
18007,1,500,100.0,100.0,100.0,100.0,100.0,100.0
18229,1,494,0.0,0.0,0.40650406504065034,0.21413276231263384,0.0,0.0
18235,3,493,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
18373,2,487,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
18561,3,443,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
18593,1,442,0.0,25.0,25.0,14.285714285714285,0.0,0.0
18788,1,437,0.0,4.651162790697675,4.878048780487806,2.5,0.0,0.0
18909,3,424,0.0,18.181818181818183,16.666666666666664,14.285714285714285,0.0,0.0
