Issue,K,MRR,NDCG_at_K,P_at_K
21811,2,1.0,1.0,1.0
26354,4,0.05555555555555555,0.0,0.0
26369,1,1.0,1.0,1.0
27401,1,1.0,1.0,1.0
27470,1,0.2,0.0,0.0
27533,1,1.0,1.0,1.0
27558,3,1.0,0.46927872602275644,0.3333333333333333
27560,1,1.0,1.0,1.0
27602,7,1.0,1.0,1.0
27666,1,1.0,1.0,1.0
27926,2,0.2,0.0,0.0
27944,1,0.16666666666666666,0.0,0.0
27972,1,1.0,1.0,1.0
28030,3,0.5,0.5307212739772434,0.6666666666666666
28092,1,1.0,1.0,1.0
28176,2,1.0,1.0,1.0
28341,7,1.0,0.4791259392944885,0.42857142857142855
28612,1,1.0,1.0,1.0
28629,1,1.0,1.0,1.0
28793,3,1.0,1.0,1.0
28859,5,0.25,0.14606834984270645,0.2
28898,1,1.0,1.0,1.0
28936,5,1.0,0.830419897363192,0.8
29000,2,1.0,0.6131471927654584,0.5
29054,1,1.0,1.0,1.0
29147,1,1.0,1.0,1.0
29174,1,1.0,1.0,1.0
29196,2,0.5,0.38685280723454163,0.5
29214,1,0.1111111111111111,0.0,0.0
29405,1,1.0,1.0,1.0
29535,1,1.0,1.0,1.0
29638,1,1.0,1.0,1.0
29760,2,1.0,1.0,1.0
29797,2,1.0,0.6131471927654584,0.5
29884,6,1.0,0.892210845475489,0.8333333333333334
29939,1,1.0,1.0,1.0
29985,4,1.0,0.8318724637288826,0.75
30031,3,1.0,0.46927872602275644,0.3333333333333333
30060,1,1.0,1.0,1.0
30095,7,1.0,0.7709363892380909,0.7142857142857143
30131,1,1.0,1.0,1.0
30166,1,1.0,1.0,1.0
30297,1,1.0,1.0,1.0
30402,3,1.0,0.46927872602275644,0.3333333333333333
30469,4,0.2,0.0,0.0
30477,1,1.0,1.0,1.0
30483,1,1.0,1.0,1.0
30502,1,1.0,1.0,1.0
30505,2,0.00641025641025641,0.0,0.0
30528,1,0.3333333333333333,0.0,0.0
30621,1,1.0,1.0,1.0
30644,1,0.25,0.0,0.0
30810,2,1.0,1.0,1.0
31218,4,1.0,1.0,1.0
31287,3,1.0,0.46927872602275644,0.3333333333333333
31354,2,0.5,0.38685280723454163,0.5
31357,1,0.047619047619047616,0.0,0.0
31385,2,1.0,1.0,1.0
31411,1,1.0,1.0,1.0
31414,1,1.0,1.0,1.0
31430,4,1.0,0.5585075862632192,0.5
31441,3,1.0,1.0,1.0
31622,4,1.0,0.8318724637288826,0.75
31640,3,1.0,0.7653606369886217,0.6666666666666666
31703,1,1.0,1.0,1.0
31718,1,1.0,1.0,1.0
31737,1,0.14285714285714285,0.0,0.0
31839,1,1.0,1.0,1.0
31927,3,1.0,0.46927872602275644,0.3333333333333333
31954,1,0.0058823529411764705,0.0,0.0
31995,1,1.0,1.0,1.0
32005,3,1.0,0.46927872602275644,0.3333333333333333
32121,2,1.0,0.6131471927654584,0.5
32227,2,1.0,1.0,1.0
32361,4,1.0,1.0,1.0
32473,5,0.058823529411764705,0.0,0.0
32675,5,1.0,0.3391602052736161,0.2
32729,2,1.0,1.0,1.0
32809,2,1.0,0.6131471927654584,0.5
32847,2,1.0,0.6131471927654584,0.5
32873,2,1.0,1.0,1.0
32949,2,0.07692307692307693,0.0,0.0
32965,1,1.0,1.0,1.0
32968,6,1.0,0.41966500663677697,0.3333333333333333
33197,6,1.0,0.8829374068620365,0.8333333333333334
33279,1,1.0,1.0,1.0
