issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
38,2,94,0.0,5.128205128205129,3.8461538461538463,3.0303030303030303,0.0,0.0
58,1,96,100.0,50.0,50.0,100.0,100.0,100.0
161,2,96,0.0,28.571428571428577,28.571428571428577,33.33333333333333,0.0,0.0
167,1,98,0.0,50.0,50.0,33.33333333333333,0.0,0.0
173,1,100,0.0,7.4074074074074066,8.695652173913045,4.545454545454546,0.0,0.0
575,2,180,0.0,2.439024390243903,2.777777777777778,1.4925373134328357,0.0,0.0
809,1,225,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
915,2,232,50.0,50.0,50.0,50.0,38.68528072345416,50.0
1056,3,243,33.33333333333333,44.44444444444444,44.44444444444444,50.0,29.608191096586523,33.33333333333333
1231,4,206,25.0,33.33333333333333,33.33333333333333,100.0,39.038004999210166,25.0
1269,1,194,100.0,33.333333333333336,33.333333333333336,100.0,100.0,100.0
1304,6,189,16.666666666666664,25.0,25.0,100.0,30.260241349881344,16.666666666666664
1319,2,183,0.0,4.545454545454545,4.347826086956522,4.166666666666666,0.0,0.0
1428,3,155,33.33333333333333,20.0,20.0,33.33333333333333,23.46393630113782,33.33333333333333
1434,3,154,33.33333333333333,33.33333333333333,33.33333333333333,50.0,29.608191096586523,33.33333333333333
1595,1,124,0.0,40.0,40.0,33.33333333333333,0.0,0.0
1661,5,131,20.000000000000004,28.571428571428577,28.571428571428577,100.0,33.91602052736161,20.0
1680,6,134,16.666666666666664,28.57142857142857,28.57142857142857,100.0,30.260241349881344,16.666666666666664
1791,6,122,50.0,54.54545454545454,44.44444444444444,100.0,57.09662133861837,50.0
1855,3,117,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
2226,1,121,0.0,11.76470588235294,11.76470588235294,6.25,0.0,0.0
2318,1,143,0.0,25.0,25.0,16.666666666666664,0.0,0.0
2423,1,163,0.0,33.333333333333336,33.333333333333336,20.0,0.0,0.0
2482,3,161,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
