issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
10224,2,325,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
10314,2,328,0.0,1.4925373134328357,1.4134275618374559,0.6369426751592357,0.0,0.0
10870,1,340,0.0,5.882352941176471,5.0,3.4482758620689653,0.0,0.0
10972,4,344,0.0,17.391304347826086,22.222222222222225,14.285714285714285,0.0,0.0
11238,2,382,0.0,2.173913043478261,1.9999999999999998,1.1111111111111112,0.0,0.0
11705,1,389,100.0,100.0,100.0,100.0,100.0,100.0
11737,1,389,100.0,100.0,100.0,100.0,100.0,100.0
11809,1,391,0.0,0.8438818565400843,0.8130081300813009,0.4694835680751174,0.0,0.0
12314,3,429,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
12417,1,430,0.0,16.666666666666668,25.0,20.0,0.0,0.0
12623,7,444,14.285714285714285,27.586206896551722,33.33333333333333,100.0,27.487633291429088,14.285714285714285
12682,5,451,0.0,9.523809523809524,8.695652173913045,8.333333333333332,0.0,0.0
12885,1,453,100.0,100.0,100.0,100.0,100.0,100.0
12892,2,453,0.0,36.36363636363636,50.0,25.0,0.0,0.0
12970,5,454,0.0,35.294117647058826,35.294117647058826,16.666666666666664,0.0,0.0
13013,1,461,0.0,40.0,50.0,50.0,0.0,0.0
13021,2,461,0.0,25.0,25.0,20.0,0.0,0.0
13037,1,461,0.0,7.4074074074074066,7.4074074074074066,6.666666666666667,0.0,0.0
13446,7,485,0.0,4.255319148936171,4.255319148936171,1.3513513513513513,0.0,0.0
13548,7,485,42.857142857142854,47.61904761904762,52.63157894736842,25.0,32.26323993355605,42.857142857142854
13862,1,525,0.0,40.0,50.0,50.0,0.0,0.0
14236,1,555,100.0,100.0,100.0,100.0,100.0,100.0
14736,3,550,0.0,1.1695906432748537,1.0025062656641606,0.4830917874396135,0.0,0.0
14938,4,564,25.0,22.222222222222225,18.181818181818183,25.0,16.812753627111746,25.0
15543,3,593,0.0,1.3986013986013985,1.333333333333333,0.7575757575757576,0.0,0.0
15612,1,595,0.0,1.6666666666666667,1.8018018018018018,0.9523809523809524,0.0,0.0
16021,1,617,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
16143,5,623,40.00000000000001,33.33333333333333,36.36363636363636,50.0,38.35663673713356,40.0
16146,1,623,0.0,0.5698005698005697,0.5390835579514826,0.3236245954692557,0.0,0.0
16424,1,624,0.0,3.225806451612903,3.278688524590164,2.4390243902439024,0.0,0.0
16495,1,620,0.0,10.526315789473683,11.11111111111111,6.25,0.0,0.0
16629,1,614,0.0,2.0618556701030926,2.0618556701030926,1.2048192771084338,0.0,0.0
16687,1,612,0.0,6.666666666666667,10.526315789473683,5.555555555555555,0.0,0.0
16887,3,591,33.33333333333333,40.0,40.0,50.0,29.608191096586523,33.33333333333333
17020,1,575,0.0,28.57142857142857,40.0,25.0,0.0,0.0
17040,1,575,0.0,1.3245033112582782,1.36986301369863,0.8264462809917356,0.0,0.0
17285,2,549,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
17457,1,546,0.0,22.22222222222222,20.0,16.666666666666664,0.0,0.0
17834,1,513,100.0,100.0,100.0,100.0,100.0,100.0
17914,3,496,0.0,12.5,12.5,11.11111111111111,0.0,0.0
17989,2,498,0.0,1.1730205278592374,1.1730205278592374,0.5154639175257731,0.0,0.0
18003,1,500,0.0,2.173913043478261,1.9607843137254901,1.25,0.0,0.0
18019,3,503,0.0,18.181818181818183,16.666666666666664,20.0,0.0,0.0
18061,2,500,0.0,5.333333333333332,5.0,2.7027027027027026,0.0,0.0
18150,4,499,25.0,33.33333333333333,33.33333333333333,100.0,39.038004999210166,25.0
18176,2,496,0.0,6.896551724137931,6.896551724137931,4.166666666666666,0.0,0.0
18293,1,487,100.0,100.0,100.0,100.0,100.0,100.0
18322,3,487,0.0,1.183431952662722,1.1461318051575928,0.4608294930875576,0.0,0.0
18382,1,476,0.0,0.4545454545454544,0.44943820224719094,0.22779043280182232,0.0,0.0
18491,4,458,75.0,85.71428571428571,85.71428571428571,100.0,83.18724637288825,75.0
18544,1,446,100.0,100.0,100.0,100.0,100.0,100.0
18687,1,441,0.0,1.680672268907563,1.8348623853211006,0.9803921568627451,0.0,0.0
18695,4,441,25.0,33.33333333333333,33.33333333333333,50.0,24.630238874072997,25.0
18913,2,425,50.0,50.0,50.0,50.0,38.68528072345416,50.0
19014,3,407,0.0,4.545454545454545,4.761904761904762,2.7027027027027026,0.0,0.0
19026,1,407,0.0,1.1049723756906078,1.2903225806451613,0.684931506849315,0.0,0.0
19118,2,397,50.0,50.0,50.0,50.0,38.68528072345416,50.0
19232,2,386,100.0,80.0,80.0,100.0,100.0,100.0
19463,3,373,0.0,4.0,4.166666666666667,2.3255813953488373,0.0,0.0
19544,1,365,100.0,100.0,100.0,100.0,100.0,100.0
20145,3,230,0.0,8.21917808219178,10.169491525423728,2.2222222222222223,0.0,0.0
20172,1,224,100.0,100.0,100.0,100.0,100.0,100.0
20368,1,177,0.0,40.0,40.0,50.0,0.0,0.0
20420,4,170,0.0,9.523809523809524,12.5,8.333333333333332,0.0,0.0
2260,1,38,100.0,100.0,100.0,100.0,100.0,100.0
309,5,22,20.000000000000004,42.105263157894726,42.105263157894726,100.0,33.91602052736161,20.0
3360,6,48,50.0,66.66666666666666,66.66666666666666,100.0,64.4824486427155,50.0
3368,1,48,100.0,100.0,100.0,100.0,100.0,100.0
4156,2,45,0.0,11.76470588235294,12.121212121212121,3.8461538461538463,0.0,0.0
4284,4,237,25.0,40.0,40.0,100.0,39.038004999210166,25.0
4584,1,58,0.0,25.0,25.0,16.666666666666664,0.0,0.0
8524,7,179,28.57142857142857,36.36363636363637,30.769230769230766,100.0,41.23144993714363,28.57142857142857
9166,1,238,0.0,1.2121212121212122,1.342281879194631,0.6756756756756757,0.0,0.0
9511,2,264,50.0,33.33333333333333,33.33333333333333,50.0,38.68528072345416,50.0
9838,1,287,0.0,20.0,18.181818181818183,16.666666666666664,0.0,0.0
9856,1,288,0.0,1.9417475728155342,1.7699115044247788,1.0101010101010102,0.0,0.0
9976,6,290,66.66666666666666,74.99999999999999,74.99999999999999,100.0,74.09096387260823,66.66666666666666
