issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
12574,3,910,0.0,4.347826086956522,4.651162790697675,2.631578947368421,0.0,0.0
13471,1,1326,100.0,100.0,100.0,100.0,100.0,100.0
13711,6,1467,16.666666666666664,28.57142857142857,28.57142857142857,100.0,30.260241349881344,16.666666666666664
13987,4,1647,25.0,40.0,40.0,100.0,39.038004999210166,25.0
14015,2,1663,50.0,50.0,50.0,50.0,38.68528072345416,50.0
14562,3,1906,0.0,3.278688524590164,2.5641025641025643,1.8867924528301887,0.0,0.0
15233,3,2177,0.0,16.666666666666664,28.571428571428577,25.0,0.0,0.0
15605,2,2302,0.0,3.3333333333333335,3.125,1.7543859649122806,0.0,0.0
15623,4,2300,50.0,50.0,50.0,100.0,63.66824387328317,50.0
15689,3,2283,0.0,0.26572187776793627,0.0,0.04784688995215311,0.0,0.0
15721,3,2275,0.0,13.333333333333334,10.0,9.090909090909092,0.0,0.0
15751,1,2265,0.0,7.4074074074074066,6.451612903225806,5.555555555555555,0.0,0.0
15795,2,2234,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
15912,4,2194,25.0,28.571428571428577,33.33333333333333,100.0,39.038004999210166,25.0
15949,3,2175,0.0,1.1428571428571428,1.0204081632653061,0.6172839506172839,0.0,0.0
15998,5,2166,0.0,7.017543859649124,7.2727272727272725,2.941176470588235,0.0,0.0
16017,2,2162,0.0,2.3391812865497075,2.469135802469136,1.282051282051282,0.0,0.0
16040,1,2147,0.0,16.666666666666668,18.181818181818183,14.285714285714285,0.0,0.0
16041,1,2147,100.0,100.0,100.0,100.0,100.0,100.0
16124,4,2115,25.0,40.0,40.0,100.0,39.038004999210166,25.0
16126,5,2115,20.000000000000004,13.333333333333334,15.384615384615385,50.0,21.398626473452754,20.0
16160,3,2098,66.66666666666666,80.0,80.0,100.0,76.53606369886216,66.66666666666666
16163,2,2095,50.0,33.33333333333333,40.0,50.0,38.68528072345416,50.0
16202,3,2075,0.0,2.4896265560165975,2.1276595744680855,1.1904761904761905,0.0,0.0
16250,1,2064,0.0,0.27472527472527475,0.27434842249657065,0.14388489208633093,0.0,0.0
16311,1,2054,100.0,100.0,100.0,100.0,100.0,100.0
16349,2,2044,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
16375,1,2035,100.0,100.0,100.0,100.0,100.0,100.0
16378,1,2035,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
16448,1,2018,0.0,0.1199760047990402,0.11961722488038277,0.06305170239596469,0.0,0.0
16460,7,2009,85.71428571428571,85.71428571428571,85.71428571428571,100.0,89.36633189697702,85.71428571428571
16545,5,1970,0.0,13.333333333333334,18.18181818181818,16.666666666666664,0.0,0.0
16553,3,1969,33.33333333333333,28.571428571428577,33.33333333333333,100.0,46.92787260227564,33.33333333333333
16563,5,1955,0.0,0.5899705014749261,0.5305039787798409,0.31545741324921134,0.0,0.0
16590,4,1940,25.0,22.222222222222225,22.222222222222225,25.0,16.812753627111746,25.0
16652,1,1902,0.0,20.0,28.57142857142857,16.666666666666664,0.0,0.0
16767,5,1834,40.00000000000001,57.14285714285715,57.14285714285715,100.0,55.31464700081437,40.0
16772,1,1832,0.0,18.181818181818183,18.181818181818183,11.11111111111111,0.0,0.0
16817,1,1807,0.0,2.6666666666666665,3.0303030303030307,1.8518518518518516,0.0,0.0
16832,6,1794,16.666666666666664,22.22222222222222,22.22222222222222,33.33333333333333,15.130120674940672,16.666666666666664
16843,2,1794,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
16874,1,1788,100.0,100.0,100.0,100.0,100.0,100.0
16928,7,1765,0.0,1.0844306738962044,1.1532125205930808,0.7042253521126761,0.0,0.0
16932,7,1765,14.285714285714285,25.0,25.0,100.0,27.487633291429088,14.285714285714285
16955,5,1762,20.000000000000004,28.571428571428577,28.571428571428577,50.0,21.398626473452754,20.0
17064,3,1716,66.66666666666666,50.0,50.0,100.0,70.39180890341346,66.66666666666666
17077,1,1712,0.0,3.9999999999999996,6.0606060606060606,3.125,0.0,0.0
17138,3,1689,33.33333333333333,36.36363636363637,36.36363636363637,33.33333333333333,23.46393630113782,33.33333333333333
