Issue,K,MRR,NDCG_at_K,P_at_K
22701,4,1.0,0.5585075862632192,0.5
23063,1,1.0,1.0,1.0
23881,2,1.0,1.0,1.0
25676,2,1.0,1.0,1.0
25741,3,1.0,0.46927872602275644,0.3333333333333333
26418,1,1.0,1.0,1.0
26850,1,1.0,1.0,1.0
26914,1,1.0,1.0,1.0
27411,3,1.0,0.7653606369886217,0.6666666666666666
27523,2,0.008403361344537815,0.0,0.0
27628,7,1.0,0.6583122271626569,0.5714285714285714
27670,1,0.5,0.0,0.0
27801,2,1.0,1.0,1.0
27906,6,1.0,0.7751482523375255,0.6666666666666666
27925,2,1.0,1.0,1.0
27978,2,1.0,1.0,1.0
28104,1,1.0,1.0,1.0
28152,2,1.0,1.0,1.0
28211,1,1.0,1.0,1.0
28214,3,1.0,0.7039180890341347,0.6666666666666666
28236,4,1.0,0.3903800499921017,0.25
28370,1,1.0,1.0,1.0
28395,3,0.3333333333333333,0.23463936301137822,0.3333333333333333
28410,7,1.0,0.7041249493150387,0.5714285714285714
28709,1,0.07692307692307693,0.0,0.0
28757,5,1.0,0.8539316501572937,0.8
28768,1,1.0,1.0,1.0
28852,3,1.0,0.7653606369886217,0.6666666666666666
28972,1,0.015873015873015872,0.0,0.0
29028,1,1.0,1.0,1.0
29085,1,1.0,1.0,1.0
29118,2,1.0,1.0,1.0
29146,1,1.0,1.0,1.0
29210,1,1.0,1.0,1.0
29218,7,1.0,1.0,1.0
29220,2,1.0,1.0,1.0
29451,1,1.0,1.0,1.0
29512,2,1.0,1.0,1.0
29515,2,0.2,0.0,0.0
29558,1,1.0,1.0,1.0
29816,1,0.0033112582781456954,0.0,0.0
29966,1,1.0,1.0,1.0
30050,1,1.0,1.0,1.0
30165,3,1.0,0.7653606369886217,0.6666666666666666
30169,3,1.0,0.7653606369886217,0.6666666666666666
30404,1,1.0,1.0,1.0
30507,1,1.0,1.0,1.0
30534,1,1.0,1.0,1.0
30590,1,1.0,1.0,1.0
30643,1,1.0,1.0,1.0
30760,2,1.0,0.6131471927654584,0.5
30776,2,1.0,1.0,1.0
30787,2,1.0,0.6131471927654584,0.5
30850,4,0.25,0.16812753627111746,0.25
30852,3,1.0,0.7039180890341347,0.6666666666666666
30867,2,0.3333333333333333,0.0,0.0
30954,1,0.5,0.0,0.0
30981,4,1.0,1.0,1.0
31207,1,1.0,1.0,1.0
31313,4,1.0,0.3903800499921017,0.25
31346,2,0.125,0.0,0.0
31375,5,0.09090909090909091,0.0,0.0
31397,1,1.0,1.0,1.0
31418,2,0.0136986301369863,0.0,0.0
31456,1,0.25,0.0,0.0
31699,1,1.0,1.0,1.0
31854,6,1.0,0.4935232796777481,0.3333333333333333
32055,1,1.0,1.0,1.0
32069,1,1.0,1.0,1.0
32207,1,0.3333333333333333,0.0,0.0
32528,5,1.0,0.6164336326286644,0.6
32603,2,0.0055248618784530384,0.0,0.0
32636,3,1.0,0.46927872602275644,0.3333333333333333
32696,2,1.0,0.6131471927654584,0.5
32892,3,1.0,0.7653606369886217,0.6666666666666666
32929,5,1.0,0.7227265726449519,0.6
33020,6,1.0,1.0,1.0
33022,1,1.0,1.0,1.0
33054,2,1.0,0.6131471927654584,0.5
33144,3,1.0,0.7039180890341347,0.6666666666666666
33292,4,1.0,0.3903800499921017,0.25
33309,1,1.0,1.0,1.0
33358,3,1.0,0.7653606369886217,0.6666666666666666
33449,1,1.0,1.0,1.0
33471,1,1.0,1.0,1.0
33646,6,1.0,0.7618870795651185,0.6666666666666666
33794,3,0.5,0.5307212739772434,0.6666666666666666
33859,1,0.2,0.0,0.0
33920,2,1.0,1.0,1.0
33934,1,0.25,0.0,0.0
34117,7,1.0,0.4483039899025303,0.2857142857142857
34173,1,1.0,1.0,1.0
34300,1,1.0,1.0,1.0
34314,1,1.0,1.0,1.0
34343,1,1.0,1.0,1.0
34423,2,0.5,0.38685280723454163,0.5
34435,4,1.0,1.0,1.0
34722,2,1.0,1.0,1.0
34863,1,1.0,1.0,1.0
34941,3,1.0,0.7039180890341347,0.6666666666666666
34945,1,1.0,1.0,1.0
35019,2,1.0,1.0,1.0
35026,2,1.0,1.0,1.0
35055,1,1.0,1.0,1.0
35356,5,1.0,0.830419897363192,0.8
35401,2,1.0,1.0,1.0
35691,1,1.0,1.0,1.0
35717,4,1.0,0.3903800499921017,0.25
35773,4,1.0,1.0,1.0
35832,4,0.007042253521126761,0.0,0.0
35850,3,1.0,1.0,1.0
35869,6,1.0,1.0,1.0
36224,1,1.0,1.0,1.0
36491,5,1.0,0.8687949224876582,0.8
36545,3,1.0,0.7039180890341347,0.6666666666666666
36735,2,1.0,0.6131471927654584,0.5
36824,3,1.0,1.0,1.0
36831,4,1.0,1.0,1.0
36864,4,1.0,1.0,1.0
36931,1,1.0,1.0,1.0
36991,1,1.0,1.0,1.0
37199,3,1.0,0.7653606369886217,0.6666666666666666
37271,1,1.0,1.0,1.0
37351,5,1.0,0.8687949224876582,0.8
37357,1,1.0,1.0,1.0
37407,1,1.0,1.0,1.0
37429,1,1.0,1.0,1.0
37475,1,1.0,1.0,1.0
37478,5,1.0,0.7860137352654724,0.8
37930,2,1.0,1.0,1.0
37943,1,1.0,1.0,1.0
