issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
75,1,48,100.0,100.0,100.0,100.0,100.0,100.0
833,1,90,0.0,2.857142857142857,2.857142857142857,1.6129032258064515,0.0,0.0
889,7,91,0.0,22.22222222222222,22.22222222222222,12.5,0.0,0.0
1233,2,100,50.0,28.571428571428577,28.571428571428577,100.0,61.31471927654584,50.0
1513,1,120,100.0,33.333333333333336,33.333333333333336,100.0,100.0,100.0
1688,1,131,100.0,10.0,10.0,100.0,100.0,100.0
1696,2,131,0.0,6.896551724137931,8.695652173913041,5.0,0.0,0.0
1699,1,131,0.0,28.57142857142857,28.57142857142857,50.0,0.0,0.0
1925,1,138,0.0,1.7241379310344827,1.7543859649122806,0.8928571428571428,0.0,0.0
2088,3,145,0.0,5.063291139240507,5.333333333333333,1.6129032258064515,0.0,0.0
2129,1,148,0.0,1.9801980198019802,2.247191011235955,1.1627906976744187,0.0,0.0
2533,2,164,50.0,40.0,40.0,50.0,38.68528072345416,50.0
2557,2,166,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
2619,1,160,0.0,2.0618556701030926,2.197802197802198,1.2195121951219512,0.0,0.0
2994,1,162,0.0,11.76470588235294,11.76470588235294,33.33333333333333,0.0,0.0
3186,1,172,0.0,3.508771929824561,3.225806451612903,1.8181818181818181,0.0,0.0
3573,1,160,0.0,6.0606060606060606,5.882352941176471,33.33333333333333,0.0,0.0
3610,1,167,0.0,3.389830508474576,3.278688524590164,1.7241379310344827,0.0,0.0
3631,3,165,0.0,15.384615384615383,16.666666666666664,7.142857142857142,0.0,0.0
3684,1,162,0.0,50.0,50.0,50.0,0.0,0.0
3746,3,159,66.66666666666666,80.0,80.0,100.0,76.53606369886216,66.66666666666666
3875,3,169,33.33333333333333,40.0,40.0,50.0,29.608191096586523,33.33333333333333
3994,1,172,0.0,10.0,9.523809523809524,5.263157894736842,0.0,0.0
4331,1,155,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
4412,2,159,50.0,25.0,25.0,100.0,61.31471927654584,50.0
4514,1,155,0.0,5.2631578947368425,5.128205128205128,2.7027027027027026,0.0,0.0
4588,1,154,0.0,2.2727272727272725,2.4096385542168677,1.3157894736842104,0.0,0.0
4675,2,148,50.0,25.0,25.0,50.0,38.68528072345416,50.0
4830,2,141,0.0,25.0,18.18181818181818,16.666666666666664,0.0,0.0
4898,1,140,0.0,7.142857142857142,7.999999999999999,5.0,0.0,0.0
4984,2,146,0.0,8.695652173913041,9.523809523809526,5.555555555555555,0.0,0.0
5077,6,140,33.33333333333333,40.0,40.0,100.0,49.35232796777481,33.33333333333333
5256,1,129,0.0,6.0606060606060606,6.25,3.571428571428571,0.0,0.0
5276,1,132,0.0,7.6923076923076925,8.333333333333332,7.142857142857142,0.0,0.0
5322,2,134,0.0,5.88235294117647,3.8461538461538463,3.125,0.0,0.0
5477,1,127,0.0,8.333333333333332,9.09090909090909,7.6923076923076925,0.0,0.0
5485,1,126,100.0,100.0,100.0,100.0,100.0,100.0
5563,1,117,100.0,100.0,100.0,100.0,100.0,100.0
5684,5,111,20.000000000000004,33.333333333333336,33.333333333333336,100.0,33.91602052736161,20.0
5690,1,99,100.0,100.0,100.0,100.0,100.0,100.0
5957,1,98,0.0,2.985074626865672,2.985074626865672,1.8867924528301887,0.0,0.0
6449,1,96,100.0,28.57142857142857,28.57142857142857,100.0,100.0,100.0
6494,1,95,0.0,5.2631578947368425,5.128205128205128,2.7027027027027026,0.0,0.0
6514,1,94,100.0,100.0,100.0,100.0,100.0,100.0
6532,1,94,100.0,100.0,100.0,100.0,100.0,100.0
6550,2,98,0.0,6.0606060606060606,6.0606060606060606,3.7037037037037033,0.0,0.0
6561,1,98,0.0,50.0,50.0,33.33333333333333,0.0,0.0
6741,1,104,100.0,100.0,100.0,100.0,100.0,100.0
6749,1,105,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
7040,1,155,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
7143,1,167,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
7529,1,174,100.0,100.0,100.0,100.0,100.0,100.0
8572,1,179,0.0,5.405405405405405,5.714285714285714,3.225806451612903,0.0,0.0
8845,1,170,0.0,16.666666666666668,16.666666666666668,9.090909090909092,0.0,0.0
9207,3,135,33.33333333333333,28.571428571428577,28.571428571428577,100.0,46.92787260227564,33.33333333333333
9806,4,169,25.0,20.0,20.0,100.0,39.038004999210166,25.0
9812,1,169,0.0,50.0,50.0,50.0,0.0,0.0
9863,2,162,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
9977,2,165,0.0,3.9603960396039612,3.3333333333333335,1.7241379310344827,0.0,0.0
10192,4,182,25.0,25.0,25.0,33.33333333333333,19.519002499605083,25.0
10405,2,182,0.0,22.222222222222225,22.222222222222225,14.285714285714285,0.0,0.0
10426,1,180,100.0,33.333333333333336,25.0,100.0,100.0,100.0
10461,1,178,0.0,2.2727272727272725,2.4096385542168677,1.25,0.0,0.0
10487,2,180,0.0,2.0618556701030926,2.197802197802198,1.4492753623188406,0.0,0.0
10490,1,181,100.0,33.333333333333336,33.333333333333336,100.0,100.0,100.0
10494,1,182,0.0,1.9417475728155342,1.1111111111111112,1.0101010101010102,0.0,0.0
10535,1,188,0.0,1.6528925619834711,1.5037593984962407,1.0101010101010102,0.0,0.0
10563,2,188,50.0,50.0,50.0,50.0,38.68528072345416,50.0
10870,6,182,50.0,66.66666666666666,60.0,100.0,64.4824486427155,50.0
10958,5,171,0.0,9.523809523809524,9.523809523809524,5.0,0.0,0.0
11031,4,173,0.0,8.695652173913043,7.792207792207792,2.3255813953488373,0.0,0.0
11191,1,156,0.0,22.22222222222222,20.0,12.5,0.0,0.0
11232,6,144,16.666666666666664,28.57142857142857,28.57142857142857,100.0,30.260241349881344,16.666666666666664
