issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
23277,2,164,0.0,33.33333333333333,33.33333333333333,25.0,0.0,0.0
23868,1,238,0.0,28.57142857142857,25.0,16.666666666666664,0.0,0.0
26234,5,502,60.0,66.66666666666666,66.66666666666666,100.0,72.2726572644952,60.0
26914,1,539,100.0,100.0,100.0,100.0,100.0,100.0
26958,3,551,0.0,8.695652173913045,11.76470588235294,8.333333333333332,0.0,0.0
27473,6,650,33.33333333333333,44.44444444444444,40.0,100.0,45.39036202482202,33.33333333333333
27560,1,658,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
27576,1,661,100.0,100.0,100.0,100.0,100.0,100.0
27584,1,660,100.0,100.0,100.0,100.0,100.0,100.0
27943,4,654,0.0,20.0,22.222222222222225,20.0,0.0,0.0
27948,4,655,25.0,40.0,40.0,100.0,39.038004999210166,25.0
28092,1,664,100.0,100.0,100.0,100.0,100.0,100.0
28152,2,664,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
28241,2,664,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
28330,3,650,0.0,25.0,25.0,25.0,0.0,0.0
28341,7,650,14.285714285714285,25.0,25.0,100.0,27.487633291429088,14.285714285714285
28379,1,643,0.0,66.66666666666666,66.66666666666666,50.0,0.0,0.0
28520,1,646,100.0,100.0,100.0,100.0,100.0,100.0
28612,1,647,100.0,100.0,100.0,100.0,100.0,100.0
28703,1,642,100.0,100.0,100.0,100.0,100.0,100.0
28710,6,642,16.666666666666664,28.57142857142857,28.57142857142857,100.0,30.260241349881344,16.666666666666664
28793,3,637,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
28811,3,630,0.0,1.276595744680851,1.2875536480686698,0.3058103975535168,0.0,0.0
28972,1,618,0.0,1.7391304347826086,2.0618556701030926,1.0526315789473684,0.0,0.0
29185,1,631,100.0,100.0,100.0,100.0,100.0,100.0
29312,2,618,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
29350,2,616,0.0,40.0,40.0,33.33333333333333,0.0,0.0
29386,3,618,0.0,2.542372881355932,2.678571428571429,1.3333333333333335,0.0,0.0
29414,2,618,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
29461,1,618,0.0,1.3513513513513513,1.3888888888888888,0.8403361344537815,0.0,0.0
29472,1,616,0.0,20.0,22.22222222222222,12.5,0.0,0.0
29479,2,616,100.0,100.0,100.0,100.0,100.0,100.0
29583,4,602,50.0,57.14285714285715,57.14285714285715,100.0,58.55700749881525,50.0
29603,3,601,33.33333333333333,25.0,33.33333333333333,50.0,29.608191096586523,33.33333333333333
29638,1,601,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
29816,1,619,0.0,2.6666666666666665,3.508771929824561,1.7857142857142856,0.0,0.0
29825,1,619,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
29861,1,615,0.0,15.384615384615385,15.384615384615385,11.11111111111111,0.0,0.0
30062,5,657,40.00000000000001,50.0,57.14285714285715,100.0,55.31464700081437,40.0
30098,2,651,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
30257,1,656,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
30394,1,683,100.0,100.0,100.0,100.0,100.0,100.0
30402,3,685,33.33333333333333,33.33333333333333,28.571428571428577,50.0,29.608191096586523,33.33333333333333
30483,1,671,0.0,11.76470588235294,11.76470588235294,6.666666666666667,0.0,0.0
30523,1,670,0.0,28.57142857142857,25.0,16.666666666666664,0.0,0.0
30590,1,672,0.0,0.7999999999999998,0.8695652173913043,0.45871559633027525,0.0,0.0
30644,1,674,0.0,50.0,50.0,50.0,0.0,0.0
30820,1,691,0.0,50.0,50.0,33.33333333333333,0.0,0.0
30867,2,693,0.0,18.18181818181818,20.0,14.285714285714285,0.0,0.0
30903,1,688,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
31048,2,692,50.0,33.33333333333333,40.0,50.0,38.68528072345416,50.0
31207,1,729,0.0,2.2727272727272725,2.173913043478261,1.7543859649122806,0.0,0.0
31287,3,735,0.0,18.181818181818183,18.181818181818183,12.5,0.0,0.0
31335,5,741,20.000000000000004,22.222222222222225,25.0,100.0,33.91602052736161,20.0
31336,1,741,0.0,0.5899705014749264,0.6134969325153375,0.35335689045936397,0.0,0.0
31397,1,746,0.0,40.0,50.0,50.0,0.0,0.0
31430,4,745,25.0,40.0,40.0,100.0,39.038004999210166,25.0
31524,1,740,0.0,0.6493506493506493,0.5952380952380953,0.32573289902280134,0.0,0.0
31641,1,744,0.0,0.5221932114882507,0.5390835579514826,0.3236245954692557,0.0,0.0
31649,1,746,0.0,33.333333333333336,28.57142857142857,20.0,0.0,0.0
31712,6,737,16.666666666666664,28.571428571428577,25.0,50.0,19.092086617893468,16.666666666666664
31716,2,737,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
31718,1,737,100.0,100.0,100.0,100.0,100.0,100.0
31737,1,741,0.0,3.773584905660378,3.571428571428572,2.3255813953488373,0.0,0.0
31792,4,742,25.0,40.0,40.0,100.0,39.038004999210166,25.0
31846,1,727,0.0,0.6896551724137931,0.7722007722007722,0.4608294930875576,0.0,0.0
32050,2,703,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
32054,1,702,100.0,100.0,100.0,100.0,100.0,100.0
32064,1,700,0.0,50.0,50.0,33.33333333333333,0.0,0.0
32121,2,702,50.0,50.0,50.0,50.0,38.68528072345416,50.0
32227,2,688,0.0,1.574803149606299,1.5625,0.9345794392523363,0.0,0.0
32241,1,690,100.0,100.0,100.0,100.0,100.0,100.0
32324,1,691,0.0,0.4140786749482402,0.4728132387706856,0.27472527472527475,0.0,0.0
32388,1,695,100.0,100.0,100.0,100.0,100.0,100.0
32473,5,715,0.0,2.7027027027027026,3.225806451612903,1.7543859649122806,0.0,0.0
32646,3,734,66.66666666666666,66.66666666666666,80.0,100.0,76.53606369886216,66.66666666666666
32696,2,731,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
32699,1,731,100.0,100.0,100.0,100.0,100.0,100.0
32714,3,729,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
32811,1,732,100.0,100.0,100.0,100.0,100.0,100.0
32847,2,730,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
32911,2,727,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
33003,2,726,0.0,20.0,25.0,20.0,0.0,0.0
33064,1,730,0.0,0.3898635477582846,0.37878787878787873,0.21097046413502107,0.0,0.0
33074,1,730,0.0,0.8403361344537815,0.9049773755656108,0.5050505050505051,0.0,0.0
33252,7,740,28.57142857142857,30.769230769230766,40.0,50.0,31.08658234453849,28.57142857142857
33314,5,744,20.000000000000004,33.333333333333336,33.333333333333336,100.0,33.91602052736161,20.0
33344,3,743,0.0,4.395604395604396,4.2105263157894735,1.7857142857142856,0.0,0.0
33513,7,735,28.57142857142857,44.44444444444445,44.44444444444445,100.0,44.83039899025303,28.57142857142857
33720,4,706,0.0,3.669724770642202,3.5502958579881656,1.7857142857142856,0.0,0.0
33836,1,708,0.0,0.8849557522123894,0.7843137254901961,0.4716981132075472,0.0,0.0
33854,1,704,0.0,10.526315789473683,16.666666666666668,9.090909090909092,0.0,0.0
