Issue,K,MRR,NDCG_at_K,P_at_K
11443,1,1.0,1.0,1.0
13471,1,1.0,1.0,1.0
13721,3,1.0,0.46927872602275644,0.3333333333333333
14015,2,1.0,0.6131471927654584,0.5
14363,1,1.0,1.0,1.0
15126,6,1.0,1.0,1.0
15323,1,1.0,1.0,1.0
15342,2,1.0,0.6131471927654584,0.5
15422,3,1.0,0.46927872602275644,0.3333333333333333
15552,4,1.0,0.8318724637288826,0.75
15605,2,1.0,1.0,1.0
15620,4,1.0,0.8048099750039491,0.75
15656,7,1.0,1.0,1.0
15666,5,1.0,0.7860137352654724,0.8
15707,7,1.0,0.8104616303452685,0.7142857142857143
15721,3,1.0,1.0,1.0
15753,1,0.013888888888888888,0.0,0.0
15754,1,1.0,1.0,1.0
15795,2,1.0,0.6131471927654584,0.5
15813,1,1.0,1.0,1.0
15855,4,1.0,0.8318724637288826,0.75
15881,4,0.04,0.0,0.0
15887,7,1.0,0.7041249493150387,0.5714285714285714
15920,6,0.25,0.13032376591037062,0.16666666666666666
15969,2,0.5,0.38685280723454163,0.5
15996,2,1.0,1.0,1.0
16011,1,0.0016501650165016502,0.0,0.0
16041,1,1.0,1.0,1.0
16099,1,1.0,1.0,1.0
16118,4,1.0,1.0,1.0
16180,4,1.0,0.6366824387328317,0.5
16242,2,1.0,0.6131471927654584,0.5
16293,2,1.0,0.6131471927654584,0.5
16306,2,1.0,0.6131471927654584,0.5
16311,1,1.0,1.0,1.0
16378,1,1.0,1.0,1.0
16411,3,1.0,1.0,1.0
16438,1,1.0,1.0,1.0
16542,3,1.0,0.7039180890341347,0.6666666666666666
16553,3,1.0,0.46927872602275644,0.3333333333333333
16563,5,0.3333333333333333,0.3156484524795145,0.4
16596,2,1.0,1.0,1.0
16636,3,1.0,1.0,1.0
16667,6,1.0,1.0,1.0
16678,2,1.0,0.6131471927654584,0.5
16689,1,0.14285714285714285,0.0,0.0
16695,3,0.1111111111111111,0.0,0.0
16866,3,1.0,0.46927872602275644,0.3333333333333333
16874,1,1.0,1.0,1.0
16879,2,1.0,1.0,1.0
16909,3,0.16666666666666666,0.0,0.0
17196,5,1.0,1.0,1.0
17210,6,1.0,0.7751482523375255,0.6666666666666666
17212,1,1.0,1.0,1.0
17279,1,1.0,1.0,1.0
17291,4,1.0,1.0,1.0
17359,4,1.0,0.5585075862632192,0.5
17372,3,1.0,0.7039180890341347,0.6666666666666666
17392,1,1.0,1.0,1.0
17411,3,0.08333333333333333,0.0,0.0
17541,1,1.0,1.0,1.0
17550,4,1.0,0.6366824387328317,0.5
