issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
5099,4,608,0.0,23.52941176470588,20.0,14.285714285714285,0.0,0.0
25741,3,460,33.33333333333333,40.0,40.0,100.0,46.92787260227564,33.33333333333333
25851,2,478,0.0,2.8985507246376807,2.9411764705882355,1.7241379310344827,0.0,0.0
26173,2,499,0.0,0.7843137254901961,1.084010840108401,0.49261083743842365,0.0,0.0
26669,4,523,25.0,20.0,20.0,100.0,39.038004999210166,25.0
27401,1,623,100.0,100.0,100.0,100.0,100.0,100.0
27628,7,649,14.285714285714285,20.0,20.0,33.33333333333333,13.743816645714544,14.285714285714285
27666,1,650,0.0,25.0,25.0,25.0,0.0,0.0
27790,1,654,100.0,100.0,100.0,100.0,100.0,100.0
27854,3,658,0.0,20.0,20.0,14.285714285714285,0.0,0.0
28008,6,662,0.0,12.5,14.634146341463413,12.5,0.0,0.0
28030,3,666,0.0,1.4492753623188406,1.5503875968992247,0.847457627118644,0.0,0.0
28127,4,660,0.0,4.081632653061225,3.571428571428572,2.380952380952381,0.0,0.0
28223,2,662,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
28246,1,662,100.0,100.0,100.0,100.0,100.0,100.0
28768,1,637,0.0,1.5037593984962407,1.3333333333333333,0.78125,0.0,0.0
28981,1,618,100.0,100.0,100.0,100.0,100.0,100.0
29039,1,623,100.0,100.0,100.0,100.0,100.0,100.0
29180,2,633,0.0,40.0,40.0,33.33333333333333,0.0,0.0
29220,2,631,50.0,50.0,50.0,100.0,61.31471927654584,50.0
29405,1,614,100.0,100.0,100.0,100.0,100.0,100.0
29535,1,604,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
29577,1,604,100.0,100.0,100.0,100.0,100.0,100.0
29684,1,600,0.0,0.5277044854881267,0.5249343832020998,0.2958579881656805,0.0,0.0
29783,1,620,0.0,33.333333333333336,33.333333333333336,50.0,0.0,0.0
29875,1,618,100.0,100.0,100.0,100.0,100.0,100.0
29884,6,622,16.666666666666664,35.29411764705882,35.29411764705882,25.0,13.032376591037062,16.666666666666664
29985,4,649,25.0,40.0,40.0,100.0,39.038004999210166,25.0
30009,1,642,0.0,9.523809523809524,16.666666666666668,9.090909090909092,0.0,0.0
30031,3,651,33.33333333333333,40.0,40.0,100.0,46.92787260227564,33.33333333333333
30050,1,654,0.0,0.0,0.0,0.1692047377326565,0.0,0.0
30060,1,656,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
30159,1,648,0.0,20.0,20.0,12.5,0.0,0.0
30263,1,657,0.0,66.66666666666666,66.66666666666666,50.0,0.0,0.0
30441,1,676,0.0,1.7699115044247788,2.247191011235955,1.1627906976744187,0.0,0.0
30446,3,672,0.0,1.4962593516209475,1.0186757215619695,0.5780346820809248,0.0,0.0
30447,1,672,0.0,1.0101010101010102,0.881057268722467,0.5235602094240838,0.0,0.0
30496,1,671,100.0,100.0,100.0,100.0,100.0,100.0
30498,5,671,0.0,3.6363636363636367,3.3898305084745757,1.6666666666666667,0.0,0.0
30502,1,670,100.0,40.0,40.0,100.0,100.0,100.0
30506,1,670,0.0,0.0,0.3546099290780142,0.18181818181818182,0.0,0.0
30617,1,679,100.0,40.0,40.0,100.0,100.0,100.0
30641,1,674,100.0,50.0,50.0,100.0,100.0,100.0
30643,1,674,100.0,50.0,50.0,100.0,100.0,100.0
30646,1,673,0.0,1.183431952662722,1.1363636363636362,0.6329113924050633,0.0,0.0
30729,5,689,0.0,3.6809815950920246,3.79746835443038,1.4705882352941175,0.0,0.0
30737,1,689,0.0,0.6688963210702341,0.6042296072507554,0.35714285714285715,0.0,0.0
30776,2,687,50.0,40.0,40.0,50.0,38.68528072345416,50.0
30850,4,693,0.0,5.194805194805195,5.88235294117647,2.380952380952381,0.0,0.0
30852,3,693,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
31118,1,700,100.0,100.0,100.0,100.0,100.0,100.0
31192,3,731,0.0,1.834862385321101,1.7241379310344827,1.0,0.0,0.0
31332,1,741,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
31405,4,744,25.0,40.0,40.0,100.0,39.038004999210166,25.0
31411,1,742,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
31414,1,742,100.0,33.333333333333336,33.333333333333336,100.0,100.0,100.0
31422,1,745,0.0,11.11111111111111,7.999999999999999,7.6923076923076925,0.0,0.0
31437,1,748,100.0,100.0,100.0,100.0,100.0,100.0
31456,1,744,0.0,1.3513513513513513,1.4705882352941178,0.7751937984496124,0.0,0.0
31523,3,740,66.66666666666666,80.0,80.0,100.0,76.53606369886216,66.66666666666666
31596,2,743,0.0,1.36986301369863,1.5686274509803921,0.5988023952095809,0.0,0.0
31668,4,740,25.0,33.33333333333333,33.33333333333333,100.0,39.038004999210166,25.0
31680,1,737,0.0,7.4074074074074066,7.142857142857142,5.555555555555555,0.0,0.0
31765,2,743,50.0,50.0,50.0,100.0,61.31471927654584,50.0
31793,2,742,0.0,33.33333333333333,33.33333333333333,25.0,0.0,0.0
31871,2,714,50.0,50.0,50.0,50.0,38.68528072345416,50.0
31882,1,714,100.0,50.0,50.0,100.0,100.0,100.0
31927,3,714,0.0,1.7595307917888565,2.222222222222222,0.43103448275862066,0.0,0.0
31954,1,713,0.0,0.806451612903226,0.8771929824561405,0.4444444444444444,0.0,0.0
31991,1,715,0.0,7.6923076923076925,7.6923076923076925,4.166666666666666,0.0,0.0
32030,2,710,50.0,40.0,40.0,100.0,61.31471927654584,50.0
32080,1,705,100.0,50.0,50.0,100.0,100.0,100.0
32115,7,701,0.0,4.705882352941176,4.395604395604394,2.7777777777777777,0.0,0.0
32137,1,702,0.0,1.0362694300518136,1.2269938650306746,0.6622516556291391,0.0,0.0
32225,1,690,100.0,100.0,100.0,100.0,100.0,100.0
32316,1,690,100.0,100.0,100.0,100.0,100.0,100.0
32361,4,699,25.0,16.666666666666664,33.33333333333333,50.0,24.630238874072997,25.0
32528,5,727,0.0,9.09090909090909,8.695652173913045,5.88235294117647,0.0,0.0
32809,2,732,50.0,33.33333333333333,33.33333333333333,100.0,61.31471927654584,50.0
32819,2,735,0.0,28.57142857142857,25.0,16.666666666666664,0.0,0.0
32873,2,728,0.0,2.380952380952381,2.298850574712644,1.2195121951219512,0.0,0.0
32892,3,725,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
32965,1,721,100.0,33.333333333333336,33.333333333333336,100.0,100.0,100.0
33054,2,728,0.0,4.166666666666666,3.9999999999999996,2.631578947368421,0.0,0.0
33331,4,743,0.0,3.125,3.225806451612903,1.8518518518518516,0.0,0.0
33430,1,730,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
33497,4,733,0.0,3.225806451612903,3.125,1.7857142857142856,0.0,0.0
33537,4,721,50.0,50.0,50.0,100.0,55.85075862632192,50.0
33588,5,716,20.000000000000004,28.571428571428577,28.571428571428577,100.0,33.91602052736161,20.0
33723,1,706,0.0,2.222222222222222,1.9801980198019802,1.1904761904761905,0.0,0.0
33764,2,704,0.0,0.0,0.2865329512893983,0.14367816091954022,0.0,0.0
33794,3,703,33.33333333333333,40.0,40.0,100.0,46.92787260227564,33.33333333333333
33834,5,707,0.0,1.1904761904761905,1.4684287812041115,0.34965034965034963,0.0,0.0
33920,2,698,100.0,100.0,100.0,100.0,100.0,100.0
33934,1,693,0.0,0.7905138339920948,0.8620689655172413,0.46728971962616817,0.0,0.0
34117,7,711,42.857142857142854,42.857142857142854,42.857142857142854,50.0,36.29660266429708,42.857142857142854
34397,1,682,0.0,0.0,0.30257186081694404,0.19305019305019305,0.0,0.0
34504,2,689,0.0,25.0,25.0,16.666666666666664,0.0,0.0
34611,7,693,0.0,8.695652173913043,8.080808080808081,5.263157894736842,0.0,0.0
34792,2,654,0.0,4.347826086956522,3.92156862745098,2.272727272727273,0.0,0.0
34855,2,629,0.0,10.0,10.0,5.88235294117647,0.0,0.0
34989,1,605,0.0,0.7462686567164178,0.6230529595015576,0.4016064257028112,0.0,0.0
35019,2,595,50.0,50.0,50.0,100.0,61.31471927654584,50.0
35026,2,593,0.0,0.9501187648456055,0.9174311926605503,0.5,0.0,0.0
35090,2,582,50.0,50.0,50.0,100.0,61.31471927654584,50.0
35255,5,551,20.000000000000004,33.33333333333333,33.33333333333333,100.0,33.91602052736161,20.0
35457,3,522,66.66666666666666,57.14285714285715,57.14285714285715,50.0,53.072127397724344,66.66666666666666
35539,3,500,33.33333333333333,50.0,50.0,100.0,46.92787260227564,33.33333333333333
35627,5,486,0.0,2.5974025974025974,2.5316455696202533,1.7241379310344827,0.0,0.0
35691,1,477,0.0,0.0,0.0,0.2638522427440633,0.0,0.0
35736,3,473,33.33333333333333,40.0,40.0,100.0,46.92787260227564,33.33333333333333
35760,3,471,0.0,0.881057268722467,1.7241379310344827,0.5181347150259068,0.0,0.0
35791,2,459,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
35813,4,458,0.0,6.0606060606060606,5.769230769230769,2.857142857142857,0.0,0.0
36088,3,389,66.66666666666666,80.0,80.0,100.0,76.53606369886216,66.66666666666666
36145,2,379,0.0,25.0,25.0,33.33333333333333,0.0,0.0
36592,3,303,0.0,18.181818181818183,16.666666666666664,12.5,0.0,0.0
36622,6,294,0.0,6.666666666666667,7.92079207920792,3.4482758620689653,0.0,0.0
36824,3,260,33.33333333333333,40.0,40.0,50.0,29.608191096586523,33.33333333333333
36836,1,257,100.0,100.0,100.0,100.0,100.0,100.0
36858,1,251,0.0,10.526315789473683,11.11111111111111,5.88235294117647,0.0,0.0
36871,1,248,100.0,100.0,100.0,100.0,100.0,100.0
36894,6,236,16.666666666666664,22.22222222222222,22.22222222222222,50.0,19.092086617893468,16.666666666666664
37096,1,190,0.0,50.0,50.0,33.33333333333333,0.0,0.0
37115,2,183,0.0,2.857142857142857,2.73972602739726,1.4285714285714286,0.0,0.0
37414,2,123,0.0,5.882352941176471,7.142857142857142,2.857142857142857,0.0,0.0
37478,5,110,80.00000000000001,88.8888888888889,88.8888888888889,100.0,86.87949224876583,80.0
37670,2,71,0.0,25.0,25.0,16.666666666666664,0.0,0.0
37680,1,68,100.0,100.0,100.0,100.0,100.0,100.0
38012,6,22,66.66666666666666,72.72727272727272,72.72727272727272,100.0,70.12899792965543,66.66666666666666
38072,1,7,0.0,50.0,50.0,33.33333333333333,0.0,0.0
