issue_id,K,n_candidates,known_k_f1,abs_mm_f1,rel_f1,mrr,ndcg_at_k,p_at_k
75,1,48,100.0,100.0,100.0,100.0,100.0,100.0
833,1,90,0.0,3.225806451612903,3.225806451612903,1.6666666666666667,0.0,0.0
889,7,91,28.57142857142857,37.5,37.5,25.0,22.471947398559276,28.57142857142857
1233,2,100,0.0,11.76470588235294,11.11111111111111,4.761904761904762,0.0,0.0
1513,1,120,100.0,100.0,100.0,100.0,100.0,100.0
1688,1,131,100.0,66.66666666666666,66.66666666666666,100.0,100.0,100.0
1696,2,131,50.0,50.0,50.0,50.0,38.68528072345416,50.0
1699,1,131,100.0,100.0,100.0,100.0,100.0,100.0
1925,1,138,0.0,2.083333333333333,2.0618556701030926,1.0752688172043012,0.0,0.0
2088,3,145,0.0,6.000000000000001,5.769230769230769,1.5873015873015872,0.0,0.0
2129,1,148,100.0,100.0,100.0,100.0,100.0,100.0
2533,2,164,0.0,4.761904761904762,5.263157894736842,2.7777777777777777,0.0,0.0
2557,2,166,50.0,50.0,50.0,100.0,61.31471927654584,50.0
2619,1,160,100.0,100.0,100.0,100.0,100.0,100.0
2994,1,162,100.0,100.0,100.0,100.0,100.0,100.0
3186,1,172,100.0,100.0,100.0,100.0,100.0,100.0
3573,1,160,100.0,100.0,100.0,100.0,100.0,100.0
3610,1,167,0.0,10.526315789473683,11.11111111111111,5.88235294117647,0.0,0.0
3631,3,165,33.33333333333333,28.571428571428577,33.33333333333333,100.0,46.92787260227564,33.33333333333333
3684,1,162,0.0,28.57142857142857,28.57142857142857,16.666666666666664,0.0,0.0
3746,3,159,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,23.46393630113782,33.33333333333333
3875,3,169,0.0,20.0,20.0,14.285714285714285,0.0,0.0
3994,1,172,100.0,100.0,100.0,100.0,100.0,100.0
4331,1,155,100.0,100.0,100.0,100.0,100.0,100.0
4412,2,159,50.0,50.0,50.0,50.0,38.68528072345416,50.0
4514,1,155,100.0,28.57142857142857,28.57142857142857,100.0,100.0,100.0
4588,1,154,0.0,18.181818181818183,18.181818181818183,12.5,0.0,0.0
4675,2,148,0.0,16.666666666666668,18.18181818181818,14.285714285714285,0.0,0.0
4830,2,141,50.0,66.66666666666666,66.66666666666666,100.0,61.31471927654584,50.0
4898,1,140,0.0,2.3809523809523814,2.898550724637681,1.4925373134328357,0.0,0.0
4984,2,146,0.0,13.333333333333336,11.11111111111111,7.6923076923076925,0.0,0.0
5077,6,140,0.0,13.333333333333334,13.333333333333334,11.11111111111111,0.0,0.0
5256,1,129,0.0,2.0408163265306123,2.0618556701030926,1.1627906976744187,0.0,0.0
5276,1,132,0.0,7.6923076923076925,7.4074074074074066,4.761904761904762,0.0,0.0
5322,2,134,0.0,5.063291139240507,5.0,1.5151515151515151,0.0,0.0
5477,1,127,0.0,5.555555555555556,5.128205128205128,3.225806451612903,0.0,0.0
5485,1,126,0.0,4.444444444444445,4.651162790697675,2.7027027027027026,0.0,0.0
5563,1,117,0.0,9.523809523809524,9.523809523809524,5.555555555555555,0.0,0.0
5684,5,111,20.000000000000004,20.000000000000004,20.000000000000004,50.0,21.398626473452754,20.0
5690,1,99,0.0,25.0,25.0,14.285714285714285,0.0,0.0
5957,1,98,0.0,2.6666666666666665,0.0,1.4285714285714286,0.0,0.0
6449,1,96,0.0,66.66666666666666,66.66666666666666,50.0,0.0,0.0
6494,1,95,100.0,100.0,100.0,100.0,100.0,100.0
6514,1,94,0.0,10.526315789473683,10.526315789473683,5.88235294117647,0.0,0.0
6532,1,94,0.0,10.0,10.526315789473683,5.555555555555555,0.0,0.0
